short_window,long_window,total_return,cagr,mdd,sharpe,win_rate,total_trades,profit_factor
6,85,3102.6817966230537,55.57266907211389,-50.61189598510937,1.3167395180684187,52.43209096651926,1583,1.3298713963693622
6,90,1724.3369390715368,44.80194236205772,-53.18852289828414,1.107582891458627,52.209085252022405,1607,1.2792227488792671
6,95,2261.0982800293336,49.642195215348764,-52.414035779767495,1.1894505512627462,52.43676742751388,1621,1.30183412418528
6,100,1588.5434267954881,43.38104555100322,-55.32616907784143,1.0863567639329303,52.07430340557275,1615,1.2731872282630954
6,105,2144.7489865930092,48.68125115681365,-54.582011065569425,1.1770973463015861,52.209085252022405,1607,1.299949652351489
6,110,2501.7510006140947,51.50531063123711,-54.32288269931035,1.2251554676850862,52.611705475141605,1589,1.3135441923578597
6,115,2286.260176899951,49.84456169410958,-54.92816923123519,1.1990333487658424,52.264150943396224,1590,1.3063185747870885
6,120,2213.3034175775742,49.25256379407337,-51.8913112462446,1.185041800731659,52.38993710691824,1590,1.3041182346448865
7,10,954.8996788934886,35.03490091703563,-64.65718240819136,0.9502734191301773,47.02702702702703,1665,1.229366268530059
7,15,1263.113432876462,39.520485808369735,-57.99155304345468,1.0374226645208107,48.605083694978305,1613,1.2535298914843256
7,20,1914.0274189250813,46.63959985558059,-65.32437990884844,1.1605396614483938,50.373134328358205,1608,1.285899381375508
7,25,1899.0972943789295,46.50056500594329,-69.55595547469053,1.153542377094672,50.662460567823345,1585,1.2846843515265192
7,30,1675.1637077666267,44.298410111945245,-58.4687668736009,1.1210338877366925,51.29533678756477,1544,1.2797914664875647
7,35,2832.9799440251672,53.83767362902512,-51.31966185769573,1.2865840125214179,52.10084033613446,1547,1.3236532858768406
7,40,2572.8512063807307,52.026958564584724,-50.44770349327455,1.2647260709736263,51.936966513460284,1523,1.3210759251822115
7,45,3661.4693253803316,58.79523433701226,-48.83795728100889,1.3738167903923062,52.286282306163024,1509,1.3551104013826931
7,50,2699.631939459968,52.9277957061957,-52.18778528414979,1.2750519955485589,52.1395655036208,1519,1.3236256209794912
7,55,3639.1755587748976,58.674937383504265,-43.05131366928778,1.382901626989391,52.24867724867725,1512,1.3568416528006053
7,60,2896.794331209405,54.260392373396904,-44.577811119350315,1.3157824833587066,52.53456221198156,1519,1.3372367028523768
7,65,2999.3775584376403,54.92374168475305,-44.135082146920915,1.3124484235914498,52.31958762886598,1552,1.333319803777178
7,70,3182.2792772895605,56.0603350405692,-46.426566629743085,1.3252812422540423,52.61121856866537,1551,1.3364985110669059
7,75,3140.5270817284104,55.80583694607311,-49.87454024978275,1.3147536452797794,52.26547543075941,1567,1.3314257279774615
7,80,2696.2598687045956,52.90430067201037,-47.33932341027374,1.274366949819312,52.32632249840663,1569,1.3186242437109148
7,85,1821.470543363909,45.7627318724388,-49.77074684249831,1.1261311213315737,52.308665401644525,1581,1.2867109962406242
7,90,2038.6280266496146,47.766108036050014,-51.3318510473567,1.1562306572312604,52.12234706616729,1602,1.2936760265698628
7,95,1740.619002445076,44.96606161106222,-53.6854115417878,1.1096441450342251,52.316244595429275,1619,1.2783518014406827
7,100,1407.1545849915408,41.31872108273911,-53.47793548981949,1.0499046408397408,51.9753086419753,1620,1.2623314648485298
