symbol,short_period,long_period,total_return,cagr,sharpe_ratio,max_drawdown,win_rate,total_trades
BTC_KRW,15,75,1246.4519418537634,39.30190458163671,1.0186642235732088,-51.782157182719246,52.39637305699482,1544
BTC_KRW,15,100,1321.1951143525223,40.26465905574539,1.0287660458324883,-51.68688112557855,52.11356466876972,1585
BTC_KRW,15,125,1215.6143347972868,38.89104574072748,1.0048318249986437,-57.56206851166081,52.01277955271566,1565
BTC_KRW,15,150,1490.8581278254178,42.29586559981839,1.0510199628535308,-62.65689341231088,52.29476405946995,1547
BTC_KRW,15,175,1333.8698689607972,40.42351961598434,1.0282930556287557,-62.770800077218304,52.14057507987221,1565
BTC_KRW,15,200,854.5815804545325,33.325536236857985,0.9041670284736588,-67.96670052656462,51.52647975077882,1605
BTC_KRW,20,25,578.3634675425448,27.644051215988476,0.8158973580124366,-63.71544788472106,49.278091650973,1593
BTC_KRW,20,30,1881.7438148845106,46.33781986497212,1.1536666541166611,-52.34964107577278,50.853889943074,1581
BTC_KRW,20,40,1619.9202082487436,43.71799063891946,1.110879633119869,-53.90758003901658,51.40485312899106,1566
BTC_KRW,20,50,1576.7160060390377,43.2526156803491,1.098817567467844,-58.97319072398359,51.29032258064517,1550
BTC_KRW,20,60,2742.4081630324335,53.223717170129305,1.2937895587782813,-40.846828971412044,52.179656538969624,1514
BTC_KRW,20,75,1897.2272910821396,46.483087050210095,1.1387891682214064,-53.28093924311563,52.34375,1536
BTC_KRW,20,100,1745.0057873945937,45.010062683882346,1.1149024193414132,-50.45963243650415,52.1460602178091,1561
BTC_KRW,20,125,1472.4969329854189,42.08542747685404,1.053784804700034,-61.515873519765606,52.15434083601286,1555
BTC_KRW,20,150,1129.723633809736,37.70071467261915,0.979278847491504,-64.13818089304705,52.04944697462589,1537
BTC_KRW,20,175,1085.6672177885553,37.06172755893351,0.9701702446074124,-63.72615857110194,51.87096774193548,1550
BTC_KRW,20,200,1099.4042789016296,37.26315932451874,0.9678565487446795,-64.57555259253004,51.58878504672897,1605
BTC_KRW,25,30,1568.7219816432514,43.16536292064623,1.0931192245216612,-55.365446829547416,50.68493150684932,1606
BTC_KRW,25,40,1434.8520807753334,41.64718817415021,1.072713120246986,-56.5606088624022,51.20558375634518,1576
BTC_KRW,25,50,2736.8163146092475,53.18525501900011,1.2681449203562145,-44.11985615623442,51.81876196553925,1567
BTC_KRW,25,60,1568.3641194925815,43.16144842357736,1.0865203220000623,-54.73977621947175,52.18811234487263,1531
BTC_KRW,25,75,1450.1305819288182,41.82617017710919,1.0571044083858683,-52.7972198899325,52.58001306335728,1531
BTC_KRW,25,100,1897.3041234404805,46.48380544382855,1.143404852190084,-52.6858671820851,52.57664709719504,1533
BTC_KRW,25,125,1736.9444253972592,44.92913376776513,1.1033131693271556,-62.657275370865996,52.31958762886598,1552
BTC_KRW,25,150,1364.7939307821987,40.80602842616201,1.0367521925051155,-63.744153855106745,51.9053876478318,1522
BTC_KRW,25,175,1270.6914289904892,39.61913079923596,1.013870921619699,-65.33541521429342,52.046783625730995,1539
BTC_KRW,25,200,836.5813974740316,33.00235724862455,0.8910910317611874,-71.1384822715823,51.376720901126404,1598
BTC_KRW,30,40,1681.9922910719313,44.369056776895,1.1198808240393847,-46.195092255573954,50.94458438287154,1588
